24 November 2018 01:44:54 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     73.13         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     73.14         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24999       -0.625085
     73.15         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24997       -0.625085
     73.16         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     73.17         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     73.18         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24987       -0.625085
     73.19         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24995       -0.625085
      73.2         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24984       -0.625085
     73.21         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.25004       -0.625085
     73.22         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
     73.23         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24996       -0.625085
     73.24         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     73.25         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24981       -0.625085
     73.26         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24993       -0.625085
     73.27         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013            1.25       -0.625085
     73.28         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606859         1.23549       -0.606864         1.23555       -0.606932         1.23641       -0.608013         1.24989       -0.625085
