18 November 2018 01:50:17 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     61.13        0.546826       -0.151734         1.34533       -0.490725         1.24969       -0.620591         1.23102       -0.612761         1.23336       -0.607833         1.23493       -0.606986         1.23537       -0.606875         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.14        0.539584       -0.150641         1.34391       -0.491398         1.24938       -0.620601         1.23098       -0.612731         1.23335       -0.607823         1.23493       -0.606984         1.23537       -0.606875         1.23547       -0.606862         1.23548        -0.60686         1.23549       -0.606859
     61.15         0.53222       -0.149528         1.34248       -0.492064         1.24906        -0.62061         1.23093         -0.6127         1.23335       -0.607814         1.23493       -0.606982         1.23537       -0.606874         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.16        0.524729       -0.148392         1.34105       -0.492724         1.24874       -0.620618         1.23089       -0.612669         1.23335       -0.607804         1.23493        -0.60698         1.23537       -0.606874         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.17        0.517109       -0.147234         1.33961       -0.493377         1.24843       -0.620625         1.23085       -0.612638         1.23334       -0.607794         1.23493       -0.606977         1.23537       -0.606874         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.18        0.509355       -0.146054         1.33817       -0.494023         1.24811       -0.620631         1.23081       -0.612607         1.23334       -0.607785         1.23493       -0.606975         1.23537       -0.606873         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.19        0.501462       -0.144851         1.33672       -0.494663          1.2478       -0.620636         1.23077       -0.612576         1.23334       -0.607775         1.23493       -0.606973         1.23537       -0.606873         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
      61.2        0.493428       -0.143624         1.33526       -0.495296         1.24749        -0.62064         1.23073       -0.612545         1.23334       -0.607766         1.23493       -0.606971         1.23537       -0.606872         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.21        0.485246       -0.142374         1.33379       -0.495923         1.24718       -0.620643         1.23069       -0.612514         1.23333       -0.607756         1.23493       -0.606969         1.23537       -0.606872         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.22        0.476914         -0.1411         1.33232       -0.496543         1.24687       -0.620644         1.23065       -0.612483         1.23333       -0.607746         1.23493       -0.606967         1.23537       -0.606871         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.23        0.468424       -0.139801         1.33084       -0.497157         1.24656       -0.620645         1.23061       -0.612452         1.23333       -0.607737         1.23493       -0.606964         1.23537       -0.606871         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.24        0.459774       -0.138477         1.32935       -0.497764         1.24625       -0.620645         1.23058       -0.612421         1.23333       -0.607727         1.23493       -0.606962         1.23537       -0.606871         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.25        0.450957       -0.137127         1.32786       -0.498364         1.24595       -0.620643         1.23054        -0.61239         1.23333       -0.607718         1.23493        -0.60696         1.23537        -0.60687         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.26        0.441968       -0.135752         1.32635       -0.498958         1.24564       -0.620641          1.2305       -0.612359         1.23333       -0.607708         1.23493       -0.606958         1.23537        -0.60687         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.27        0.432801        -0.13435         1.32484       -0.499546         1.24534       -0.620637         1.23047       -0.612327         1.23333       -0.607699         1.23493       -0.606956         1.23537       -0.606869         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
     61.28        0.423451       -0.132921         1.32331       -0.500126         1.24504       -0.620633         1.23043       -0.612296         1.23332        -0.60769         1.23493       -0.606954         1.23537       -0.606869         1.23547       -0.606861         1.23548        -0.60686         1.23549       -0.606859
