18 November 2018 01:39:16 PM

ODE_PRB
  C++ version
  Test the ODE library.

TEST01
  ODE solves a system of ordinary differential
  equations.

      T              v1              w1              v2              w2              v3              w3              v4              w4              v5              w5              v6              w6              v7              w7              v8              w8              v9              w9              v10              w10              
     65.17        -1.50364        0.719366         1.48586       -0.711722          1.2063       -0.595031         1.23803       -0.607936         1.23542       -0.606828         1.23552       -0.606873         1.23528       -0.606781         1.23471       -0.606051         1.23805       -0.600081         1.30871       -0.564903
     65.18        -1.50042        0.724947         1.48546       -0.712276         1.20625       -0.594965         1.23806       -0.607942         1.23542       -0.606828         1.23551       -0.606873         1.23528       -0.606781         1.23476       -0.606051         1.23846       -0.600108         1.31033       -0.565262
     65.19        -1.49717        0.730503         1.48505       -0.712826          1.2062       -0.594899         1.23808       -0.607948         1.23541       -0.606827         1.23551       -0.606873         1.23529       -0.606781          1.2348        -0.60605         1.23887       -0.600136         1.31182       -0.565625
      65.2        -1.49388        0.736032         1.48462       -0.713374         1.20616       -0.594834         1.23811       -0.607954          1.2354       -0.606827         1.23551       -0.606873         1.23529        -0.60678         1.23485        -0.60605         1.23928       -0.600166         1.31344       -0.565992
     65.21        -1.49057        0.741536         1.48418       -0.713919         1.20611       -0.594768         1.23813       -0.607959          1.2354       -0.606827         1.23551       -0.606873         1.23529        -0.60678          1.2349        -0.60605         1.23968       -0.600197         1.31482       -0.566363
     65.22        -1.48722        0.747015         1.48373       -0.714461         1.20608       -0.594702         1.23816       -0.607965         1.23539       -0.606827         1.23551       -0.606873          1.2353       -0.606779         1.23495       -0.606051         1.24009        -0.60023         1.31626       -0.566738
     65.23        -1.48385        0.752467         1.48327          -0.715         1.20604       -0.594637         1.23818       -0.607971         1.23538       -0.606827         1.23551       -0.606873          1.2353       -0.606779           1.235       -0.606051         1.24049       -0.600263         1.31752       -0.567116
     65.24        -1.48045        0.757894          1.4828       -0.715536         1.20601       -0.594571          1.2382       -0.607977         1.23538       -0.606826         1.23551       -0.606873          1.2353       -0.606778         1.23505       -0.606052         1.24088       -0.600298         1.31908       -0.567498
     65.25        -1.47702        0.763295         1.48232        -0.71607         1.20599       -0.594506         1.23823       -0.607983         1.23537       -0.606826         1.23551       -0.606873         1.23531       -0.606778          1.2351       -0.606052         1.24128       -0.600334         1.32035       -0.567884
     65.26        -1.47356         0.76867         1.48183         -0.7166         1.20597       -0.594441         1.23825        -0.60799         1.23536       -0.606826         1.23551       -0.606873         1.23531       -0.606778         1.23515       -0.606053         1.24167       -0.600372         1.32156       -0.568273
     65.27        -1.47008        0.774019         1.48132       -0.717126         1.20595       -0.594375         1.23827       -0.607996         1.23536       -0.606825          1.2355       -0.606873         1.23532       -0.606777          1.2352       -0.606055         1.24206        -0.60041         1.32278       -0.568664
     65.28        -1.46657        0.779342         1.48081        -0.71765         1.20594        -0.59431         1.23829       -0.608002         1.23535       -0.606825          1.2355       -0.606873         1.23532       -0.606777         1.23525       -0.606056         1.24244        -0.60045         1.32384       -0.569059
     65.29        -1.46304        0.784639         1.48029       -0.718171         1.20593       -0.594245         1.23831       -0.608008         1.23535       -0.606825          1.2355       -0.606873         1.23532       -0.606777          1.2353       -0.606057         1.24282       -0.600491         1.32497       -0.569456
      65.3        -1.45949        0.789911         1.47976       -0.718689         1.20592        -0.59418         1.23833       -0.608015         1.23534       -0.606824          1.2355       -0.606873         1.23533       -0.606776         1.23535       -0.606059          1.2432       -0.600533         1.32602       -0.569856
     65.31        -1.45591        0.795157         1.47922       -0.719203         1.20592       -0.594116         1.23835       -0.608021         1.23533       -0.606824          1.2355       -0.606873         1.23533       -0.606776         1.23541       -0.606061         1.24357       -0.600576         1.32703       -0.570258
     65.32        -1.45231        0.800376         1.47868       -0.719714         1.20593       -0.594051         1.23837       -0.608028         1.23533       -0.606823          1.2355       -0.606873         1.23534       -0.606776         1.23546       -0.606063         1.24393        -0.60062         1.32798       -0.570662
